feature,year,gender,number_of_jobs,median_income
27 to 39 weeks,2017-18,Females,2.094,18978.0
27 to 39 weeks,2018-19,Females,2.415,21434.0
27 to 39 weeks,2019-20,Females,2.574,20000.0
27 to 39 weeks,2020-21,Females,2.915,25011.0
27 to 39 weeks,2021-22,Females,3.774,27364.0
40 to 52 weeks,2017-18,Females,15.81,49997.0
40 to 52 weeks,2018-19,Females,17.846,50811.0
40 to 52 weeks,2019-20,Females,20.523,50736.0
40 to 52 weeks,2020-21,Females,21.928,56139.0
40 to 52 weeks,2021-22,Females,24.459,54998.0
1 to 13 weeks,2017-18,Persons,5.94,3903.0
1 to 13 weeks,2018-19,Persons,6.39,4409.0
1 to 13 weeks,2019-20,Persons,4.953,4969.0
1 to 13 weeks,2020-21,Persons,7.525,4993.0
1 to 13 weeks,2021-22,Persons,9.329,5021.0
14 to 26 weeks,2017-18,Persons,5.429,15304.0
14 to 26 weeks,2018-19,Persons,5.61,16081.0
14 to 26 weeks,2019-20,Persons,6.325,15079.0
14 to 26 weeks,2020-21,Persons,7.209,17050.0
14 to 26 weeks,2021-22,Persons,9.497,18768.0
27 to 39 weeks,2017-18,Persons,4.093,24417.0
27 to 39 weeks,2018-19,Persons,4.562,25436.0
27 to 39 weeks,2019-20,Persons,5.054,22950.0
27 to 39 weeks,2020-21,Persons,5.663,27723.0
27 to 39 weeks,2021-22,Persons,7.117,30443.0
40 to 52 weeks,2017-18,Persons,31.342,57401.0
40 to 52 weeks,2018-19,Persons,34.829,58419.0
40 to 52 weeks,2019-20,Persons,39.794,57486.0
40 to 52 weeks,2020-21,Persons,42.404,63418.0
40 to 52 weeks,2021-22,Persons,46.741,62734.0
1 to 13 weeks,2017-18,Males,106.379,6464.0
1 to 13 weeks,2018-19,Males,105.687,7174.0
1 to 13 weeks,2019-20,Males,81.736,7406.0
1 to 13 weeks,2020-21,Males,113.122,6753.0
1 to 13 weeks,2021-22,Males,145.929,7127.0
14 to 26 weeks,2017-18,Males,86.273,22939.0
14 to 26 weeks,2018-19,Males,88.648,23689.0
14 to 26 weeks,2019-20,Males,94.243,22101.0
14 to 26 weeks,2020-21,Males,101.421,22650.0
14 to 26 weeks,2021-22,Males,137.983,24304.0
27 to 39 weeks,2017-18,Males,66.972,38452.0
27 to 39 weeks,2018-19,Males,73.809,38770.0
27 to 39 weeks,2019-20,Males,73.36,36551.0
27 to 39 weeks,2020-21,Males,80.307,36473.0
27 to 39 weeks,2021-22,Males,106.658,40550.0
40 to 52 weeks,2017-18,Males,494.577,70001.0
40 to 52 weeks,2018-19,Males,539.986,72800.0
40 to 52 weeks,2019-20,Males,586.677,73750.0
40 to 52 weeks,2020-21,Males,624.54,78431.0
40 to 52 weeks,2021-22,Males,653.759,81063.0
1 to 13 weeks,2017-18,Females,78.737,3868.0
1 to 13 weeks,2018-19,Females,82.215,4058.0
1 to 13 weeks,2019-20,Females,60.98,4403.0
1 to 13 weeks,2020-21,Females,94.337,4011.0
1 to 13 weeks,2021-22,Females,126.862,4129.0
14 to 26 weeks,2017-18,Females,70.123,14320.0
14 to 26 weeks,2018-19,Females,74.638,14742.0
14 to 26 weeks,2019-20,Females,78.187,13899.0
14 to 26 weeks,2020-21,Females,89.075,14176.0
14 to 26 weeks,2021-22,Females,125.587,14939.0
27 to 39 weeks,2017-18,Females,53.862,23441.0
27 to 39 weeks,2018-19,Females,61.14,23492.0
27 to 39 weeks,2019-20,Females,61.833,21448.0
27 to 39 weeks,2020-21,Females,69.74,22979.0
27 to 39 weeks,2021-22,Females,96.47,24308.0
40 to 52 weeks,2017-18,Females,421.772,48160.0
40 to 52 weeks,2018-19,Females,465.352,50007.0
40 to 52 weeks,2019-20,Females,500.543,50539.0
40 to 52 weeks,2020-21,Females,540.22,55265.0
40 to 52 weeks,2021-22,Females,585.517,55606.0
1 to 13 weeks,2017-18,Persons,185.114,5189.0
1 to 13 weeks,2018-19,Persons,187.899,5627.0
1 to 13 weeks,2019-20,Persons,142.721,5982.0
1 to 13 weeks,2020-21,Persons,207.47,5319.0
1 to 13 weeks,2021-22,Persons,272.804,5488.0
14 to 26 weeks,2017-18,Persons,156.397,18722.0
14 to 26 weeks,2018-19,Persons,163.288,19267.0
14 to 26 weeks,2019-20,Persons,172.426,18015.0
14 to 26 weeks,2020-21,Persons,190.499,18262.0
14 to 26 weeks,2021-22,Persons,263.579,19395.0
27 to 39 weeks,2017-18,Persons,120.836,31178.0
27 to 39 weeks,2018-19,Persons,134.948,31277.0
27 to 39 weeks,2019-20,Persons,135.191,28969.0
27 to 39 weeks,2020-21,Persons,150.05,29294.0
27 to 39 weeks,2021-22,Persons,203.138,32082.0
40 to 52 weeks,2017-18,Persons,916.351,59154.0
40 to 52 weeks,2018-19,Persons,1005.342,61334.0
40 to 52 weeks,2019-20,Persons,1087.215,62003.0
40 to 52 weeks,2020-21,Persons,1164.767,66822.0
40 to 52 weeks,2021-22,Persons,1239.298,68229.0
1 to 13 weeks,2017-18,Males,32.158,7686.0
1 to 13 weeks,2018-19,Males,31.835,8089.0
1 to 13 weeks,2019-20,Males,24.292,8789.0
1 to 13 weeks,2020-21,Males,32.342,8149.0
1 to 13 weeks,2021-22,Males,40.349,8799.0
14 to 26 weeks,2017-18,Males,26.517,25690.0
14 to 26 weeks,2018-19,Males,26.474,27102.0
14 to 26 weeks,2019-20,Males,27.849,25586.0
14 to 26 weeks,2020-21,Males,28.696,26594.0
14 to 26 weeks,2021-22,Males,39.958,27693.0
27 to 39 weeks,2017-18,Males,20.402,44280.0
27 to 39 weeks,2018-19,Males,22.17,45223.0
27 to 39 weeks,2019-20,Males,21.52,43483.0
27 to 39 weeks,2020-21,Males,22.466,44440.0
27 to 39 weeks,2021-22,Males,30.339,47806.0
40 to 52 weeks,2017-18,Males,156.597,75851.0
40 to 52 weeks,2018-19,Males,172.265,79655.0
40 to 52 weeks,2019-20,Males,181.565,80710.0
40 to 52 weeks,2020-21,Males,197.823,86164.0
40 to 52 weeks,2021-22,Males,205.573,88955.0
1 to 13 weeks,2017-18,Females,24.84,5011.0
1 to 13 weeks,2018-19,Females,25.912,5175.0
1 to 13 weeks,2019-20,Females,18.273,5795.0
1 to 13 weeks,2020-21,Females,27.181,5179.0
1 to 13 weeks,2021-22,Females,35.219,5400.0
14 to 26 weeks,2017-18,Females,21.866,17695.0
14 to 26 weeks,2018-19,Females,22.951,18463.0
14 to 26 weeks,2019-20,Females,23.05,17577.0
14 to 26 weeks,2020-21,Females,24.903,17511.0
14 to 26 weeks,2021-22,Females,35.103,18178.0
27 to 39 weeks,2017-18,Females,16.786,29942.0
27 to 39 weeks,2018-19,Females,18.877,30943.0
27 to 39 weeks,2019-20,Females,18.064,27705.0
27 to 39 weeks,2020-21,Females,19.142,28449.0
27 to 39 weeks,2021-22,Females,27.169,29971.0
40 to 52 weeks,2017-18,Females,129.509,54707.0
40 to 52 weeks,2018-19,Females,144.243,56622.0
40 to 52 weeks,2019-20,Females,146.218,56214.0
40 to 52 weeks,2020-21,Females,166.748,62698.0
40 to 52 weeks,2021-22,Females,177.582,64045.0
1 to 13 weeks,2017-18,Persons,56.999,6394.0
1 to 13 weeks,2018-19,Persons,57.748,6666.0
1 to 13 weeks,2019-20,Persons,42.567,7416.0
1 to 13 weeks,2020-21,Persons,59.52,6606.0
1 to 13 weeks,2021-22,Persons,75.577,7041.0
14 to 26 weeks,2017-18,Persons,48.384,21785.0
14 to 26 weeks,2018-19,Persons,49.419,22561.0
14 to 26 weeks,2019-20,Persons,50.897,21638.0
14 to 26 weeks,2020-21,Persons,53.594,21897.0
14 to 26 weeks,2021-22,Persons,75.063,22775.0
27 to 39 weeks,2017-18,Persons,37.192,37023.0
27 to 39 weeks,2018-19,Persons,41.05,37964.0
27 to 39 weeks,2019-20,Persons,39.585,35641.0
27 to 39 weeks,2020-21,Persons,41.608,36364.0
27 to 39 weeks,2021-22,Persons,57.516,38824.0
40 to 52 weeks,2017-18,Persons,286.111,65273.0
40 to 52 weeks,2018-19,Persons,316.508,68075.0
40 to 52 weeks,2019-20,Persons,327.784,68527.0
40 to 52 weeks,2020-21,Persons,364.569,74258.0
40 to 52 weeks,2021-22,Persons,383.166,76188.0
1 to 13 weeks,2017-18,Males,28.054,6412.0
1 to 13 weeks,2018-19,Males,28.445,7277.0
1 to 13 weeks,2019-20,Males,21.298,7372.0
1 to 13 weeks,2020-21,Males,28.807,6680.0
1 to 13 weeks,2021-22,Males,40.521,6926.0
14 to 26 weeks,2017-18,Males,22.976,22502.0
14 to 26 weeks,2018-19,Males,24.051,23107.0
14 to 26 weeks,2019-20,Males,25.968,21475.0
14 to 26 weeks,2020-21,Males,27.023,22463.0
14 to 26 weeks,2021-22,Males,37.594,24385.0
27 to 39 weeks,2017-18,Males,18.333,37653.0
27 to 39 weeks,2018-19,Males,20.668,36926.0
27 to 39 weeks,2019-20,Males,20.236,35998.0
27 to 39 weeks,2020-21,Males,21.013,36181.0
27 to 39 weeks,2021-22,Males,30.988,40003.0
40 to 52 weeks,2017-18,Males,137.992,65898.0
40 to 52 weeks,2018-19,Males,152.459,69628.0
40 to 52 weeks,2019-20,Males,166.913,71323.0
40 to 52 weeks,2020-21,Males,173.072,76244.0
40 to 52 weeks,2021-22,Males,181.141,79166.0
1 to 13 weeks,2017-18,Females,21.137,4025.0
1 to 13 weeks,2018-19,Females,22.153,4305.0
1 to 13 weeks,2019-20,Females,16.233,4749.0
1 to 13 weeks,2020-21,Females,24.119,4163.0
1 to 13 weeks,2021-22,Females,35.334,4302.0
14 to 26 weeks,2017-18,Females,19.051,14453.0
14 to 26 weeks,2018-19,Females,20.703,14807.0
14 to 26 weeks,2019-20,Females,22.149,13715.0
14 to 26 weeks,2020-21,Females,24.215,14291.0
14 to 26 weeks,2021-22,Females,35.223,14807.0
27 to 39 weeks,2017-18,Females,14.621,23405.0
27 to 39 weeks,2018-19,Females,17.282,22900.0
27 to 39 weeks,2019-20,Females,17.591,21590.0
27 to 39 weeks,2020-21,Females,17.973,23903.0
27 to 39 weeks,2021-22,Females,27.606,23986.0
40 to 52 weeks,2017-18,Females,115.819,45643.0
40 to 52 weeks,2018-19,Females,129.228,48131.0
40 to 52 weeks,2019-20,Females,142.419,49678.0
40 to 52 weeks,2020-21,Females,147.937,54181.0
40 to 52 weeks,2021-22,Females,161.197,54728.0
1 to 13 weeks,2017-18,Persons,49.193,5261.0
1 to 13 weeks,2018-19,Persons,50.595,5847.0
1 to 13 weeks,2019-20,Persons,37.534,6126.0
1 to 13 weeks,2020-21,Persons,52.927,5351.0
1 to 13 weeks,2021-22,Persons,75.855,5478.0
14 to 26 weeks,2017-18,Persons,42.026,18648.0
14 to 26 weeks,2018-19,Persons,44.753,19044.0
14 to 26 weeks,2019-20,Persons,48.116,17676.0
14 to 26 weeks,2020-21,Persons,51.231,18247.0
14 to 26 weeks,2021-22,Persons,72.823,19328.0
27 to 39 weeks,2017-18,Persons,32.958,31016.0
27 to 39 weeks,2018-19,Persons,37.956,30271.0
27 to 39 weeks,2019-20,Persons,37.823,28840.0
27 to 39 weeks,2020-21,Persons,38.982,29727.0
27 to 39 weeks,2021-22,Persons,58.594,31597.0
40 to 52 weeks,2017-18,Persons,253.815,56002.0
40 to 52 weeks,2018-19,Persons,281.687,59143.0
40 to 52 weeks,2019-20,Persons,309.332,60640.0
40 to 52 weeks,2020-21,Persons,321.009,65380.0
40 to 52 weeks,2021-22,Persons,342.341,66924.0
1 to 13 weeks,2017-18,Males,16.417,5527.0
1 to 13 weeks,2018-19,Males,16.132,6013.0
1 to 13 weeks,2019-20,Males,12.888,6312.0
1 to 13 weeks,2020-21,Males,18.586,5660.0
1 to 13 weeks,2021-22,Males,23.793,5962.0
14 to 26 weeks,2017-18,Males,12.992,20927.0
14 to 26 weeks,2018-19,Males,13.624,21539.0
14 to 26 weeks,2019-20,Males,14.247,19947.0
14 to 26 weeks,2020-21,Males,15.866,19890.0
14 to 26 weeks,2021-22,Males,20.932,22227.0
27 to 39 weeks,2017-18,Males,9.776,35278.0
27 to 39 weeks,2018-19,Males,10.878,35593.0
27 to 39 weeks,2019-20,Males,10.781,32970.0
27 to 39 weeks,2020-21,Males,12.575,31758.0
27 to 39 weeks,2021-22,Males,15.558,35868.0
40 to 52 weeks,2017-18,Males,71.498,68068.0
40 to 52 weeks,2018-19,Males,77.96,70242.0
40 to 52 weeks,2019-20,Males,85.927,70755.0
40 to 52 weeks,2020-21,Males,91.82,75106.0
40 to 52 weeks,2021-22,Males,97.331,78073.0
1 to 13 weeks,2017-18,Females,12.442,3024.0
1 to 13 weeks,2018-19,Females,13.161,3247.0
1 to 13 weeks,2019-20,Females,10.203,3365.0
1 to 13 weeks,2020-21,Females,16.131,3378.0
1 to 13 weeks,2021-22,Females,21.329,3447.0
14 to 26 weeks,2017-18,Females,10.935,12219.0
14 to 26 weeks,2018-19,Females,11.869,12529.0
14 to 26 weeks,2019-20,Females,12.572,12118.0
14 to 26 weeks,2020-21,Females,14.791,12672.0
14 to 26 weeks,2021-22,Females,19.87,13953.0
27 to 39 weeks,2017-18,Females,8.111,20614.0
27 to 39 weeks,2018-19,Females,9.174,20303.0
27 to 39 weeks,2019-20,Females,9.675,19223.0
27 to 39 weeks,2020-21,Females,11.622,20592.0
27 to 39 weeks,2021-22,Females,14.893,22822.0
40 to 52 weeks,2017-18,Females,65.205,45720.0
40 to 52 weeks,2018-19,Females,71.554,47660.0
40 to 52 weeks,2019-20,Females,78.099,48773.0
40 to 52 weeks,2020-21,Females,83.544,52509.0
40 to 52 weeks,2021-22,Females,91.184,53531.0
1 to 13 weeks,2017-18,Persons,28.865,4261.0
1 to 13 weeks,2018-19,Persons,29.294,4548.0
1 to 13 weeks,2019-20,Persons,23.089,4829.0
1 to 13 weeks,2020-21,Persons,34.725,4411.0
1 to 13 weeks,2021-22,Persons,45.123,4560.0
14 to 26 weeks,2017-18,Persons,23.926,16553.0
14 to 26 weeks,2018-19,Persons,25.494,16849.0
14 to 26 weeks,2019-20,Persons,26.817,15828.0
14 to 26 weeks,2020-21,Persons,30.658,15880.0
14 to 26 weeks,2021-22,Persons,40.805,17709.0
27 to 39 weeks,2017-18,Persons,17.892,27829.0
27 to 39 weeks,2018-19,Persons,20.049,27905.0
27 to 39 weeks,2019-20,Persons,20.459,25591.0
27 to 39 weeks,2020-21,Persons,24.2,25506.0
27 to 39 weeks,2021-22,Persons,30.455,28748.0
40 to 52 weeks,2017-18,Persons,136.702,56372.0
40 to 52 weeks,2018-19,Persons,149.513,58552.0
40 to 52 weeks,2019-20,Persons,164.024,59359.0
40 to 52 weeks,2020-21,Persons,175.367,63645.0
40 to 52 weeks,2021-22,Persons,188.515,65317.0
1 to 13 weeks,2017-18,Males,5.946,4725.0
1 to 13 weeks,2018-19,Males,6.434,6164.0
1 to 13 weeks,2019-20,Males,4.79,5571.0
1 to 13 weeks,2020-21,Males,6.673,4912.0
1 to 13 weeks,2021-22,Males,8.762,5003.0
14 to 26 weeks,2017-18,Males,5.049,17526.0
14 to 26 weeks,2018-19,Males,5.346,19117.0
14 to 26 weeks,2019-20,Males,5.632,17133.0
14 to 26 weeks,2020-21,Males,6.174,18275.0
14 to 26 weeks,2021-22,Males,8.646,18858.0
27 to 39 weeks,2017-18,Males,3.844,29120.0
27 to 39 weeks,2018-19,Males,4.214,30932.0
27 to 39 weeks,2019-20,Males,4.455,28785.0
27 to 39 weeks,2020-21,Males,5.001,30823.0
27 to 39 weeks,2021-22,Males,6.366,32166.0
40 to 52 weeks,2017-18,Males,27.927,58129.0
40 to 52 weeks,2018-19,Males,29.217,60231.0
40 to 52 weeks,2019-20,Males,33.247,61086.0
40 to 52 weeks,2020-21,Males,36.077,64940.0
40 to 52 weeks,2021-22,Males,37.786,66734.0
1 to 13 weeks,2017-18,Females,4.721,2943.0
1 to 13 weeks,2018-19,Females,5.19,3625.0
1 to 13 weeks,2019-20,Females,3.868,3635.0
1 to 13 weeks,2020-21,Females,5.994,3379.0
1 to 13 weeks,2021-22,Females,8.167,3522.0
14 to 26 weeks,2017-18,Females,4.561,11069.0
14 to 26 weeks,2018-19,Females,4.792,11578.0
14 to 26 weeks,2019-20,Females,4.986,11398.0
14 to 26 weeks,2020-21,Females,5.832,11839.0
14 to 26 weeks,2021-22,Females,8.753,13171.0
27 to 39 weeks,2017-18,Females,3.441,18105.0
27 to 39 weeks,2018-19,Females,3.679,17934.0
27 to 39 weeks,2019-20,Females,4.043,17253.0
27 to 39 weeks,2020-21,Females,4.87,21439.0
27 to 39 weeks,2021-22,Females,6.488,20466.0
40 to 52 weeks,2017-18,Females,26.002,42493.0
40 to 52 weeks,2018-19,Females,27.783,44126.0
40 to 52 weeks,2019-20,Females,31.648,45019.0
40 to 52 weeks,2020-21,Females,34.34,48896.0
40 to 52 weeks,2021-22,Females,37.316,48989.0
1 to 13 weeks,2017-18,Persons,10.674,3852.0
1 to 13 weeks,2018-19,Persons,11.618,4869.0
1 to 13 weeks,2019-20,Persons,8.655,4599.0
1 to 13 weeks,2020-21,Persons,12.672,4064.0
1 to 13 weeks,2021-22,Persons,16.933,4206.0
14 to 26 weeks,2017-18,Persons,9.614,14313.0
14 to 26 weeks,2018-19,Persons,10.133,15413.0
14 to 26 weeks,2019-20,Persons,10.617,14131.0
14 to 26 weeks,2020-21,Persons,12.007,15262.0
14 to 26 weeks,2021-22,Persons,17.397,15852.0
27 to 39 weeks,2017-18,Persons,7.293,23667.0
27 to 39 weeks,2018-19,Persons,7.893,24465.0
27 to 39 weeks,2019-20,Persons,8.492,22922.0
27 to 39 weeks,2020-21,Persons,9.871,25496.0
27 to 39 weeks,2021-22,Persons,12.847,26069.0
40 to 52 weeks,2017-18,Persons,53.932,50544.0
40 to 52 weeks,2018-19,Persons,56.995,52572.0
40 to 52 weeks,2019-20,Persons,64.899,53132.0
40 to 52 weeks,2020-21,Persons,70.419,56950.0
40 to 52 weeks,2021-22,Persons,75.096,57878.0
1 to 13 weeks,2017-18,Males,19.617,6452.0
1 to 13 weeks,2018-19,Males,18.417,7303.0
1 to 13 weeks,2019-20,Males,14.783,7542.0
1 to 13 weeks,2020-21,Males,21.153,7229.0
1 to 13 weeks,2021-22,Males,25.743,7607.0
14 to 26 weeks,2017-18,Males,15.243,23806.0
14 to 26 weeks,2018-19,Males,15.461,24320.0
14 to 26 weeks,2019-20,Males,16.236,23064.0
14 to 26 weeks,2020-21,Males,18.485,23753.0
14 to 26 weeks,2021-22,Males,24.081,25313.0
27 to 39 weeks,2017-18,Males,11.898,37914.0
27 to 39 weeks,2018-19,Males,12.786,38572.0
27 to 39 weeks,2019-20,Males,12.77,36073.0
27 to 39 weeks,2020-21,Males,15.007,35759.0
27 to 39 weeks,2021-22,Males,18.256,41732.0
40 to 52 weeks,2017-18,Males,80.278,75089.0
40 to 52 weeks,2018-19,Males,85.851,76289.0
40 to 52 weeks,2019-20,Males,92.524,77694.0
40 to 52 weeks,2020-21,Males,96.794,81762.0
40 to 52 weeks,2021-22,Males,101.503,85459.0
1 to 13 weeks,2017-18,Females,12.362,3045.0
1 to 13 weeks,2018-19,Females,12.365,3176.0
1 to 13 weeks,2019-20,Females,9.54,3341.0
1 to 13 weeks,2020-21,Females,16.024,3123.0
1 to 13 weeks,2021-22,Females,20.98,3384.0
14 to 26 weeks,2017-18,Females,10.748,11455.0
14 to 26 weeks,2018-19,Females,11.092,11674.0
14 to 26 weeks,2019-20,Females,11.694,11461.0
14 to 26 weeks,2020-21,Females,14.611,12000.0
14 to 26 weeks,2021-22,Females,20.608,12670.0
27 to 39 weeks,2017-18,Females,8.601,17697.0
27 to 39 weeks,2018-19,Females,9.491,17732.0
27 to 39 weeks,2019-20,Females,9.483,16854.0
27 to 39 weeks,2020-21,Females,12.356,17817.0
27 to 39 weeks,2021-22,Females,15.785,19990.0
40 to 52 weeks,2017-18,Females,68.494,45258.0
40 to 52 weeks,2018-19,Females,73.518,45716.0
40 to 52 weeks,2019-20,Females,79.101,46401.0
40 to 52 weeks,2020-21,Females,82.535,49366.0
40 to 52 weeks,2021-22,Females,91.041,48198.0
1 to 13 weeks,2017-18,Persons,31.978,4844.0
1 to 13 weeks,2018-19,Persons,30.777,5297.0
1 to 13 weeks,2019-20,Persons,24.32,5613.0
1 to 13 weeks,2020-21,Persons,37.188,5075.0
1 to 13 weeks,2021-22,Persons,46.724,5254.0
14 to 26 weeks,2017-18,Persons,25.99,17722.0
14 to 26 weeks,2018-19,Persons,26.55,18125.0
14 to 26 weeks,2019-20,Persons,27.927,17358.0
14 to 26 weeks,2020-21,Persons,33.099,17366.0
14 to 26 weeks,2021-22,Persons,44.698,18624.0
27 to 39 weeks,2017-18,Persons,20.497,27591.0
27 to 39 weeks,2018-19,Persons,22.273,27926.0
27 to 39 weeks,2019-20,Persons,22.253,25915.0
27 to 39 weeks,2020-21,Persons,27.362,25271.0
27 to 39 weeks,2021-22,Persons,34.047,29361.0
40 to 52 weeks,2017-18,Persons,148.77,59348.0
40 to 52 weeks,2018-19,Persons,159.366,60002.0
40 to 52 weeks,2019-20,Persons,171.626,60741.0
40 to 52 weeks,2020-21,Persons,179.33,64401.0
40 to 52 weeks,2021-22,Persons,192.551,65072.0
1 to 13 weeks,2017-18,Males,0.633,3662.0
1 to 13 weeks,2018-19,Males,0.778,3336.0
1 to 13 weeks,2019-20,Males,0.844,3572.0
1 to 13 weeks,2020-21,Males,1.409,3653.0
1 to 13 weeks,2021-22,Males,1.611,4601.0
14 to 26 weeks,2017-18,Males,0.559,13960.0
14 to 26 weeks,2018-19,Males,0.678,13718.0
14 to 26 weeks,2019-20,Males,0.978,12003.0
14 to 26 weeks,2020-21,Males,1.393,12683.0
14 to 26 weeks,2021-22,Males,1.744,14648.0
27 to 39 weeks,2017-18,Males,0.47,22844.0
27 to 39 weeks,2018-19,Males,0.619,24032.0
27 to 39 weeks,2019-20,Males,0.877,18329.0
27 to 39 weeks,2020-21,Males,1.165,21245.0
27 to 39 weeks,2021-22,Males,1.399,26839.0
40 to 52 weeks,2017-18,Males,3.15,51765.0
40 to 52 weeks,2018-19,Males,3.637,53706.0
40 to 52 weeks,2019-20,Males,5.33,47415.0
40 to 52 weeks,2020-21,Males,6.438,51406.0
40 to 52 weeks,2021-22,Males,6.576,55389.0
1 to 13 weeks,2017-18,Females,0.506,3565.0
1 to 13 weeks,2018-19,Females,0.647,3159.0
1 to 13 weeks,2019-20,Females,0.707,3309.0
1 to 13 weeks,2020-21,Females,1.26,2650.0
1 to 13 weeks,2021-22,Females,1.474,3670.0
14 to 26 weeks,2017-18,Females,0.52,9985.0
14 to 26 weeks,2018-19,Females,0.594,10116.0
14 to 26 weeks,2019-20,Females,0.9,9105.0
14 to 26 weeks,2020-21,Females,1.326,9751.0
14 to 26 weeks,2021-22,Females,1.55,11888.0
27 to 39 weeks,2017-18,Females,0.42,15769.0
27 to 39 weeks,2018-19,Females,0.515,14563.0
27 to 39 weeks,2019-20,Females,0.803,13326.0
27 to 39 weeks,2020-21,Females,1.125,17403.0
27 to 39 weeks,2021-22,Females,1.167,20524.0
40 to 52 weeks,2017-18,Females,2.9,38013.0
40 to 52 weeks,2018-19,Females,3.425,41368.0
40 to 52 weeks,2019-20,Females,4.918,37588.0
40 to 52 weeks,2020-21,Females,5.936,41361.0
40 to 52 weeks,2021-22,Females,6.321,45603.0
1 to 13 weeks,2017-18,Persons,1.14,3640.0
1 to 13 weeks,2018-19,Persons,1.426,3225.0
1 to 13 weeks,2019-20,Persons,1.547,3399.0
1 to 13 weeks,2020-21,Persons,2.666,3091.0
1 to 13 weeks,2021-22,Persons,3.081,4088.0
14 to 26 weeks,2017-18,Persons,1.073,12341.0
14 to 26 weeks,2018-19,Persons,1.274,12113.0
14 to 26 weeks,2019-20,Persons,1.88,10869.0
14 to 26 weeks,2020-21,Persons,2.726,11006.0
14 to 26 weeks,2021-22,Persons,3.292,13081.0
27 to 39 weeks,2017-18,Persons,0.891,19257.0
27 to 39 weeks,2018-19,Persons,1.134,19258.0
27 to 39 weeks,2019-20,Persons,1.683,15740.0
27 to 39 weeks,2020-21,Persons,2.291,19075.0
27 to 39 weeks,2021-22,Persons,2.569,23597.0
40 to 52 weeks,2017-18,Persons,6.051,44688.0
40 to 52 weeks,2018-19,Persons,7.062,47686.0
40 to 52 weeks,2019-20,Persons,10.245,42985.0
40 to 52 weeks,2020-21,Persons,12.369,46736.0
40 to 52 weeks,2021-22,Persons,12.9,50899.0
1 to 13 weeks,2017-18,Males,1.452,4729.0
1 to 13 weeks,2018-19,Males,1.344,5750.0
1 to 13 weeks,2019-20,Males,1.045,5443.0
1 to 13 weeks,2020-21,Males,1.601,5288.0
1 to 13 weeks,2021-22,Males,1.743,4525.0
14 to 26 weeks,2017-18,Males,1.048,20554.0
14 to 26 weeks,2018-19,Males,1.089,19959.0
14 to 26 weeks,2019-20,Males,1.117,18144.0
14 to 26 weeks,2020-21,Males,1.305,19142.0
14 to 26 weeks,2021-22,Males,1.657,19266.0
27 to 39 weeks,2017-18,Males,0.823,37844.0
27 to 39 weeks,2018-19,Males,0.904,33094.0
27 to 39 weeks,2019-20,Males,0.929,29433.0
27 to 39 weeks,2020-21,Males,1.054,32749.0
27 to 39 weeks,2021-22,Males,1.175,32587.0
40 to 52 weeks,2017-18,Males,5.708,65219.0
40 to 52 weeks,2018-19,Males,5.988,64408.0
40 to 52 weeks,2019-20,Males,6.735,62247.0
40 to 52 weeks,2020-21,Males,7.021,67339.0
40 to 52 weeks,2021-22,Males,6.921,70777.0
1 to 13 weeks,2017-18,Females,0.99,3466.0
1 to 13 weeks,2018-19,Females,0.94,3709.0
1 to 13 weeks,2019-20,Females,0.66,3632.0
1 to 13 weeks,2020-21,Females,1.257,4144.0
1 to 13 weeks,2021-22,Females,1.48,3224.0
14 to 26 weeks,2017-18,Females,0.812,15376.0
14 to 26 weeks,2018-19,Females,0.888,14665.0
14 to 26 weeks,2019-20,Females,0.835,14291.0
14 to 26 weeks,2020-21,Females,1.068,14966.0
14 to 26 weeks,2021-22,Females,1.383,13389.0
27 to 39 weeks,2017-18,Females,0.667,22853.0
27 to 39 weeks,2018-19,Females,0.678,21715.0
27 to 39 weeks,2019-20,Females,0.641,21252.0
27 to 39 weeks,2020-21,Females,0.88,23646.0
27 to 39 weeks,2021-22,Females,1.008,23808.0
40 to 52 weeks,2017-18,Females,4.603,51789.0
40 to 52 weeks,2018-19,Females,5.011,53408.0
40 to 52 weeks,2019-20,Females,5.645,52473.0
40 to 52 weeks,2020-21,Females,5.914,56493.0
40 to 52 weeks,2021-22,Females,5.871,59071.0
1 to 13 weeks,2017-18,Persons,2.441,4213.0
1 to 13 weeks,2018-19,Persons,2.282,4656.0
1 to 13 weeks,2019-20,Persons,1.705,4799.0
1 to 13 weeks,2020-21,Persons,2.862,4757.0
1 to 13 weeks,2021-22,Persons,3.225,3777.0
14 to 26 weeks,2017-18,Persons,1.864,18220.0
14 to 26 weeks,2018-19,Persons,1.98,17543.0
14 to 26 weeks,2019-20,Persons,1.954,16055.0
14 to 26 weeks,2020-21,Persons,2.373,17166.0
